constituency,constituency_no,candidate,party,votes,vote_rank,derived_status,vote_margin,runner_up_votes,eci_code,source_url,scraped_at
KARUR,135,THIRUGNANAM. M,Independent,4,66,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,DINESH. B,Independent,7,49,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,DINESH KUMAR. K,Independent,9,37,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,DURAISAMY. J,Independent,3,68,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,DEVASTIN AUGUSTIN. G,Independent,11,36,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,NANDHAKUMAR. A,Independent,8,43,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,PARAMESWARI,Independent,6,57,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,PALAMUTHIR SELVAN. O,Independent,9,38,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,PALANIRAJAN. K,Independent,7,50,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,PALANIVEL. P,Independent,1,77,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,BABU. G,Independent,12,34,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,BHARATHI. P,Independent,9,39,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,BASKAR. P,Independent,2,72,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,PRAKASH. N,Independent,2,73,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,PRASANTH. S,Independent,5,61,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,PRAVEENKUMAR. J,Independent,20,19,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MANIKANDAN,Independent,2,74,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MATHANRAJ. P,Independent,1,78,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MAILVAGANAN. B,Independent,18,22,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MANOJ. P,Independent,8,44,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MARIAMMAL. P.M,Independent,8,45,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MOHAMAD ISMAIL. M,Independent,15,29,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MUTHU. K.R,Independent,15,30,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,MURALI. M,Independent,28,16,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,YOONUS ALI. R,Independent,7,51,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,RAGURAMAN MURUGANANTHAM,Independent,2,75,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,RAJAPANDIAN. K,Independent,5,62,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,VANITHA. K.M,Independent,7,52,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,VIGNESHWARAN. D,Independent,1,79,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,VINEETH. B,Independent,3,69,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,VINOTHKUMAR. N,Independent,1,80,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,VIJAYA BASKAR. R.V,Independent,3,70,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,VIJAYAN. K,Independent,3,71,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,STEPHENRAJ. L,Independent,12,35,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,HARI RAAJ. B,Independent,8,46,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,HARIHARAN. S,Independent,14,32,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KARUR,135,NOTA,None of the Above,279,5,Trailing,0,37178,S22135,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2026-05-04 15:32:06
KATPADI,40,S. THIRUKKUMARAN,Naam Tamilar Katchi,2227,4,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,DURAIMURUGAN,Dravida Munnetra Kazhagam,29385,3,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,J. RAMESH,Bahujan Samaj Party,177,6,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,V. RAMU,All India Anna Dravida Munnetra Kazhagam,34007,1,Leading / Top Candidate,1313,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,INDU .W,Tamil Manila Murpokku Dravida Kazhagam,160,8,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,GANESAN .P,Indhu Dravida Makkal Katchi,37,14,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,V. CHANDRAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,90,10,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,DR M SUDHAKAR,Tamilaga Vettri Kazhagam,32694,2,Runner-up,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,S. BALAJI,Tamil Nadu Ilangyar Katchi,72,12,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,S. RAMAN,Independent,28,15,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,SARAVANAN .D,Independent,26,16,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,M. SUTHAKAR,Independent,82,11,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,DHANASEKAR,Independent,65,13,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,DHANANCHEZHIYAN,Independent,112,9,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,D. RAMU,Independent,175,7,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATPADI,40,NOTA,None of the Above,303,5,Trailing,0,32694,S2240,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2026-05-04 15:32:11
KATTUMANNARKOIL,159,SATHEESHKUMAR .M,Bahujan Samaj Party,154,10,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,SIVAJOTHI .M,Naam Tamilar Katchi,2592,4,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,L.E. JOTHIMANI,Viduthalai Chiruthaigal Katchi,47333,1,Leading / Top Candidate,16899,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,ALAVANTHAR .M,Tamizhaga Vaazhvurimai Katchi,360,5,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,G. KALYANA SUNDARAM,All India Jananayaka Makkal Kazhagam,139,11,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,S. SEENUVASAN,Tamilaga Vettri Kazhagam,24083,3,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,A. SOZHAN,Pattali Makkal Katchi,30434,2,Runner-up,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,BABU .B,Rashtriya Samaj Dal (R),109,12,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,S. MURALI,Aanaithinthiya Jananayaka Pathukappu Kazhagam,224,8,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,M.A.T. ARCHUNAN,Independent,188,9,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,SANKARKUMAR .S,Independent,292,6,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KATTUMANNARKOIL,159,NOTA,None of the Above,249,7,Trailing,0,30434,S22159,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22159.htm,2026-05-04 15:32:15
KAVUNDAMPALAYAM,117,ARUNKUMAR PRG,All India Anna Dravida Munnetra Kazhagam,83904,2,Runner-up,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,KALAMANI JAGANATHAN,Naam Tamilar Katchi,13213,4,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,SURYA PRAKASH K.P,Indian National Congress,74496,3,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,K.VELMURUGAN,Bahujan Samaj Party,433,7,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,THOZHAR.N.ARUNKUMAR,Tamizhaga Vaazhvurimai Katchi,334,8,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,KANIMOZHI SANTHOSH,Tamilaga Vettri Kazhagam,121179,1,Leading / Top Candidate,37275,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,S.THAMARAI KANNAN,Party for the Rights of Other backward Classes,301,9,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,V.PUSHPANANTHAM,Tamizhaga Murpokku Makkal Katchi,103,15,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,MALLIGA.M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,267,12,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,KANIMOZHI.K,Independent,451,6,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,SURIYAKUMAR.K,Independent,200,14,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,A.BALAMURUGAN,Independent,281,11,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,M.RAJALINGAM,Independent,295,10,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,M.JOHN BOSCO,Independent,250,13,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KAVUNDAMPALAYAM,117,NOTA,None of the Above,1646,5,Trailing,0,83904,S22117,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2026-05-04 15:32:19
KILLIYOOR,234,NIVIN SIMON. J,Bharatiya Janata Party,20409,3,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,RAJESH KUMAR. S,Indian National Congress,43117,1,Leading / Top Candidate,143,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,HIMLAR,Naam Tamilar Katchi,7125,4,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,SABIN. S,Tamilaga Vettri Kazhagam,42974,2,Runner-up,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,PRABHU. S,Thamizhaka Padaippalar Makkal Katchi,282,6,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,RUBIN ANTONY,Tamizhaga Vaazhvurimai Katchi,102,11,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,JUSTIN. T,Indian Christian Front,56,13,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,DR. RAMACHANDRAN. M,Independent,39,14,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,SATHEESH. S,Independent,98,12,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,AJAI (ALIAS) NAGARAJAN,Independent,108,10,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,BERRILA. L,Independent,128,8,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,BABY RAJ. P,Independent,109,9,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,JUSTIN. M,Independent,138,7,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILLIYOOR,234,NOTA,None of the Above,339,5,Trailing,0,42974,S22234,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22234.htm,2026-05-04 15:32:24
KILPENNATHUR,64,RAMACHANDRAN.S,All India Anna Dravida Munnetra Kazhagam,72651,1,Leading / Top Candidate,27814,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,PITCHANDI.K,Dravida Munnetra Kazhagam,44837,2,Runner-up,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,LOGANATHAN.V,Naam Tamilar Katchi,4568,4,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,SHANMUGAM.A,Thamizhaka Padaippalar Makkal Katchi,113,15,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,RAJASEKAR.P,Tamizhaga Vaazhvurimai Katchi,189,10,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,RAJA.D,Tamilaga Vettri Kazhagam,43581,3,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,LOKESHWARAN.R,Anti Corruption Dynamic Party,102,17,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,JANAKIRAMAN.R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,156,12,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,ATHIYAMAAN.M,Independent,34,20,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,SASIKUMAR.S,Independent,40,19,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,SANTHOSHKUMAR.E,Independent,55,18,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,SAMPATHRAJ.M,Independent,122,13,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,SURYAPRAKASH.S,Independent,120,14,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,DHILIPKUMAR.D,Independent,196,9,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,PICHANDI.D,Independent,419,6,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,PICHANDI.R,Independent,475,5,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,PICHANDI.V,Independent,216,8,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,MURUGAN.M,Independent,34,21,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,RAMACHANDRAN.K,Independent,28,22,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,RAMACHANDIRAN.R,Independent,18,23,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,RAJASEKAR.I,Independent,105,16,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,RAJKUMAR.R,Independent,158,11,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILPENNATHUR,64,NOTA,None of the Above,359,7,Trailing,0,44837,S2264,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2264.htm,2026-05-04 15:32:28
KILVAITHINANKUPPAM,45,DR. RAJESWARI. R,Dravida Munnetra Kazhagam,22087,2,Runner-up,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,KALAIYENTHIRI. R,Naam Tamilar Katchi,2118,4,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,JEGAN MOORTHY. M,All India Anna Dravida Munnetra Kazhagam,21615,3,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,ANANDALAI THANGARAJ. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,210,6,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,THENRAL KUMAR. E,Tamilaga Vettri Kazhagam,30170,1,Leading / Top Candidate,8083,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,RAJA. M,Tamizhaga Vaazhvurimai Katchi,88,8,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,KUMARESAN. L,Independent,56,12,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,SATHISH. A,Independent,77,9,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,MURUGAN. K.P,Independent,60,11,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
KILVAITHINANKUPPAM,45,JAYASHANKAR. J,Independent,105,7,Trailing,0,22087,S2245,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2245.htm,2026-05-04 15:32:32
